Date,Customer ID,Truck ID,Invoice Number,Freight ID,City,Net Revenue,Weight (Kg),Weight (Cubic),Goods Value
2018/03/16,39508,20,808271,16/03/2018:MML-5482,Mcmechen,"12,28","18,79",30,"409,49"
2018/03/16,3642,20,808264,16/03/2018:MML-5482,Mcmechen,"5,48","9,15",33,"182,8"
2018/03/16,1188,20,808584,16/03/2018:MML-5482,Mcmechen,"42,01","44,8",108,"1400,29"
2018/03/16,39294,20,808582,16/03/2018:MML-5482,Mcmechen,"0,35","1,5","1,5","11,73"
2018/03/16,22715,20,808261,16/03/2018:MML-5482,Mcmechen,"9,04","3,27","3,27","301,19"
2018/03/16,3642,20,808263,16/03/2018:MML-5482,Mcmechen,"0,52","0,31","0,31","17,37"
2018/03/16,3642,20,808265,16/03/2018:MML-5482,Mcmechen,"0,07","0,16","0,16","2,5"
2018/03/16,18756,20,808376,16/03/2018:MML-5482,Mcmechen,"33,24","36,68","36,68","1107,96"
2018/03/16,21436,20,808267,16/03/2018:MML-5482,Mcmechen,"19,2","13,97",51,"640,1"
2018/03/16,6405,20,808275,16/03/2018:MML-5482,Mcmechen,"27,14","25,51",57,"904,72"
2018/03/16,4859,20,808260,16/03/2018:MML-5482,Mcmechen,"7,92","13,46","13,46","263,77"
2018/03/16,15791,20,808977,16/03/2018:MML-5482,Mcmechen,"6,61","3,1","3,1","220,71"
2018/03/16,26693,20,808268,16/03/2018:MML-5482,Mcmechen,"2,61","9,72","9,72","86,91"
2018/03/16,23363,20,808262,16/03/2018:MML-5482,Mcmechen,"8,25","3,37","3,37","275,13"
2018/03/16,20945,20,808258,16/03/2018:MML-5482,Mcmechen,"0,92",1,1,"30,43"
2018/03/16,20945,20,808259,16/03/2018:MML-5482,Mcmechen,"9,58","33,77","33,77","319,29"
2018/03/16,19417,20,808266,16/03/2018:MML-5482,Mcmechen,"7,2","17,07","17,07","240,02"
2018/03/16,7856,20,808586,16/03/2018:MML-5482,Mcmechen,"44,2","54,55",123,"1473,44"
2018/03/16,24726,20,808583,16/03/2018:MML-5482,Mcmechen,"100,69","161,55",183,"3356,29"
2018/03/16,35651,20,808269,16/03/2018:MML-5482,Mcmechen,"8,1","3,4","3,4","269,84"
2018/03/16,39294,20,808581,16/03/2018:MML-5482,Mcmechen,"5,46","6,67","6,67","182,14"
2018/03/16,7856,20,808253,16/03/2018:MML-5482,Mcmechen,"31,93","134,24","134,24","498,92"
2018/03/16,973,20,808255,16/03/2018:MML-5482,Mcmechen,"15,59","60,33","60,33","243,53"
2018/03/16,6405,20,808252,16/03/2018:MML-5482,Mcmechen,"23,14","112,22","112,22","361,5"
2018/03/16,4522,20,808254,16/03/2018:MML-5482,Mcmechen,12,"52,44","52,44","187,5"
2018/03/16,17333,20,808256,16/03/2018:MML-5482,Mcmechen,"10,16","32,03","32,03","158,7"
2018/03/16,3136,22,808904,16/03/2018:MMA-5926,Ross,"23,41","10,75","10,75","780,22"
2018/03/16,25217,22,808902,16/03/2018:MMA-5926,Ross,"19,99","34,82","34,82","666,23"
2018/03/16,8030,22,808906,16/03/2018:MMA-5926,Ross,"0,08","0,1","0,1","2,71"
2018/03/16,2591,22,808896,16/03/2018:MMA-5926,Ross,"44,92","67,65",219,"1496,88"
2018/03/16,8030,22,808907,16/03/2018:MMA-5926,Ross,"22,87","14,29",42,"762,36"
2018/03/16,3589,22,808932,16/03/2018:MMA-5926,Dummerston Center,"50,14","97,92","97,92","2774,4"
2018/03/16,23925,22,808895,16/03/2018:MMA-5926,Banner Crest,"14,07","16,05",36,"469,05"
2018/03/16,39770,22,808915,16/03/2018:MMA-5926,Sandy Lane,"27,96","12,17","12,17","932,05"
2018/03/16,10433,22,808891,16/03/2018:MMA-5926,Sandy Lane,"0,12","0,5","0,5","3,91"
2018/03/16,21044,22,808913,16/03/2018:MMA-5926,Sandy Lane,"31,89","31,66","31,66",1063
2018/03/16,28293,22,808894,16/03/2018:MMA-5926,Sandy Lane,"28,55","14,87","14,87","952,11"
2018/03/16,21044,22,808914,16/03/2018:MMA-5926,Sandy Lane,"0,8","0,25","0,25","26,74"
2018/03/16,32188,22,808912,16/03/2018:MMA-5926,Sandy Lane,"10,43","4,04","4,04","347,62"
2018/03/16,28293,22,808893,16/03/2018:MMA-5926,Sandy Lane,"0,33","0,7","0,7","10,68"
2018/03/16,10433,22,808890,16/03/2018:MMA-5926,Sandy Lane,"0,8","0,25","0,25","26,7"
2018/03/16,21515,22,808909,16/03/2018:MMA-5926,Sandy Lane,"8,4","18,98","18,98","279,88"
2018/03/16,14288,22,808933,16/03/2018:MMA-5926,Sandy Lane,"62,16","67,2","67,2","3439,2"
2018/03/16,23984,37,808654,16/03/2018:MFU-2632,Bloom,"63,86","159,07","159,07","8153,26"
2018/03/16,23984,7,808938,16/03/2018:MJT-5239,Bloom,"63,86","198,49","198,49","7679,3"
2018/03/16,23984,7,808940,16/03/2018:MJT-5239,Bloom,"63,86","129,87","129,87","6617,29"
2018/03/16,23984,7,808939,16/03/2018:MJT-5239,Bloom,"63,86","295,48","295,48","13836,15"
2018/03/16,23984,19,808884,16/03/2018:MDB-1602,Bloom,"63,86","82,7","82,7","3699,47"
2018/03/16,23984,19,808883,16/03/2018:MDB-1602,Bloom,"63,86","93,78","93,78","3868,95"
2018/03/16,23984,19,808881,16/03/2018:MDB-1602,Bloom,"63,86","181,21","181,21","11097,54"
2018/03/16,23984,19,808882,16/03/2018:MDB-1602,Bloom,"63,86","72,47","72,47","6364,84"
2018/03/19,14100,22,809240,19/03/2018:MMA-5926,Sandy Lane,"5,55","1,74",3,"185,01"
2018/03/19,33529,22,809241,19/03/2018:MMA-5926,Sandy Lane,"5,64","1,74",3,"188,12"
2018/03/19,33116,22,809235,19/03/2018:MMA-5926,Sandy Lane,"5,64","1,74",3,"188,12"
2018/03/19,22216,22,809239,19/03/2018:MMA-5926,Sandy Lane,"5,64","1,74",3,"188,12"
2018/03/19,1188,20,809451,19/03/2018:MML-5482,Mcmechen,"0,29","0,65",3,"9,64"
2018/03/19,3725,37,809103,19/03/2018:MFU-2632,Herrings Crossroads,"6,95","2,4",3,"231,79"
2018/03/19,9754,38,809124,19/03/2018:MMA-5946,Farmers,"6,84","2,4",3,"227,96"
2018/03/19,3594,5,809310,19/03/2018:MKP-6610,Enders,"3,99","1,84",3,"132,98"
2018/03/19,1144,4,809441,19/03/2018:MHJ-9634,Holcomb Village,"3,88","0,83",3,"129,48"
2018/03/19,36477,22,809228,19/03/2018:MMA-5926,Osborn,"0,34","0,96",3,"11,23"
2018/03/19,37577,22,809232,19/03/2018:MMA-5926,Sandy Lane,"7,08","2,87",3,"236,26"
2018/03/19,7975,38,809107,19/03/2018:MMA-5946,Farmers,"11,47","5,99",6,"382,2"
2018/03/19,38770,38,809110,19/03/2018:MMA-5946,Farmers,"5,6","5,88",9,"186,81"
2018/03/19,16618,38,809112,19/03/2018:MMA-5946,Farmers,"5,58","4,06",9,"186,02"
2018/03/19,22339,5,809317,19/03/2018:MKP-6610,Enders,"3,35","2,12",9,"111,8"
2018/03/19,3366,5,809308,19/03/2018:MKP-6610,Enders,"16,72","5,22",9,"557,24"
2018/03/19,22215,22,809234,19/03/2018:MMA-5926,Sandy Lane,"15,24","6,42",9,"508,04"
2018/03/19,4728,38,809109,19/03/2018:MMA-5946,Farmers,"8,27","8,95",15,"275,78"
2018/03/19,40320,38,809116,19/03/2018:MMA-5946,Farmers,"15,8","5,28",12,"526,35"
2018/03/19,21326,38,809115,19/03/2018:MMA-5946,Farmers,"10,81","6,87",12,"360,25"
2018/03/19,38536,20,809453,19/03/2018:MML-5482,Boyne City,"10,9","8,11",18,"363,44"
2018/03/19,4725,38,809121,19/03/2018:MMA-5946,Farmers,"15,92","7,99",24,"530,29"
2018/03/19,36183,38,809111,19/03/2018:MMA-5946,Farmers,"10,7","20,94",24,"356,66"
2018/03/19,23371,20,809445,19/03/2018:MML-5482,Mcmechen,"3,58","7,41",24,"119,24"
2018/03/19,20772,5,809314,19/03/2018:MKP-6610,Kilgore,"25,07","24,66",27,"835,78"
2018/03/19,38911,37,809105,19/03/2018:MFU-2632,Herrings Crossroads,"2,96","3,88",27,"98,59"
2018/03/19,19567,3,809524,19/03/2018:MJT-4829,Neosho,"40,1","52,5","52,5","1336,73"
2018/03/19,19567,3,809522,19/03/2018:MJT-4829,Neosho,"779,46","1248,48",4482,"25981,85"
2018/03/19,19567,3,809523,19/03/2018:MJT-4829,Neosho,"36,88","42,16","42,16","1229,46"
2018/03/19,22585,28,809021,19/03/2018:MHQ-9301,Emerald Lakes,"32,04","40,95",111,1068
2018/03/19,19878,28,809017,19/03/2018:MHQ-9301,Emerald Lakes,"31,06","39,33",240,"1035,44"
2018/03/19,22583,28,809020,19/03/2018:MHQ-9301,Emerald Lakes,"17,66","23,28",162,"588,6"
2018/03/19,22709,28,809382,19/03/2018:MHQ-9301,Emerald Lakes,"87,99","111,87",183,"2933,04"
2018/03/19,22710,28,809378,19/03/2018:MHQ-9301,Emerald Lakes,"29,39","37,27",192,"979,62"
2018/03/19,22710,28,809025,19/03/2018:MHQ-9301,Emerald Lakes,"9,95","33,36","33,36","331,77"
2018/03/19,22711,28,809379,19/03/2018:MHQ-9301,Emerald Lakes,"47,2","64,44",105,"1573,72"
2018/03/19,20006,28,809016,19/03/2018:MHQ-9301,Emerald Lakes,"14,6","18,33",114,"486,5"
2018/03/19,22582,28,809018,19/03/2018:MHQ-9301,Emerald Lakes,"38,25","71,16","71,16","1275,09"
2018/03/19,22709,28,809027,19/03/2018:MHQ-9301,Emerald Lakes,"10,88","45,66","45,66","362,73"
2018/03/19,22712,28,809024,19/03/2018:MHQ-9301,Emerald Lakes,"161,73","1984,5","1984,5",5391
2018/03/19,5677,28,809381,19/03/2018:MHQ-9301,Emerald Lakes,"1,61","1,71","1,71","53,54"
2018/03/19,22711,28,809026,19/03/2018:MHQ-9301,Emerald Lakes,"9,99","34,03","34,03","333,12"
2018/03/19,22583,28,809019,19/03/2018:MHQ-9301,Emerald Lakes,"226,54","305,77",852,"7551,33"
2018/03/19,39175,29,809011,19/03/2018:MML-3632,Pink,"18,98","24,33",144,"632,66"
2018/03/19,38570,37,809100,19/03/2018:MFU-2632,Herrings Crossroads,"1,72","0,38","0,38","57,22"
2018/03/19,10526,37,809102,19/03/2018:MFU-2632,Herrings Crossroads,"10,06","21,66","21,66","335,22"
2018/03/19,32152,37,809106,19/03/2018:MFU-2632,Herrings Crossroads,"11,98","33,58",36,"399,08"
2018/03/19,30759,37,809104,19/03/2018:MFU-2632,Herrings Crossroads,"33,95","38,44",51,"1131,51"
2018/03/19,38570,37,809101,19/03/2018:MFU-2632,Herrings Crossroads,"8,16","10,4","10,4","271,99"
2018/03/19,38110,38,809120,19/03/2018:MMA-5946,Farmers,"22,9","12,4",33,"763,39"
2018/03/19,16467,38,809118,19/03/2018:MMA-5946,Farmers,"44,08","37,58",39,"1469,8"
2018/03/19,17674,38,809113,19/03/2018:MMA-5946,Farmers,"13,89","8,77","8,77","463,06"
2018/03/19,36932,38,809123,19/03/2018:MMA-5946,Farmers,"7,2","20,02","20,02","240,35"
2018/03/19,38110,38,809119,19/03/2018:MMA-5946,Farmers,"0,08","0,1","0,1","2,76"
2018/03/19,4848,38,809122,19/03/2018:MMA-5946,Farmers,"19,16","25,34","25,34","638,75"
2018/03/19,10738,38,809108,19/03/2018:MMA-5946,Farmers,"8,75","4,52","4,52","291,56"
2018/03/19,5066,38,809117,19/03/2018:MMA-5946,Farmers,"15,86","6,34","6,34","528,8"
2018/03/19,17674,38,809114,19/03/2018:MMA-5946,Farmers,"0,8","0,32","0,32","26,5"
2018/03/19,7443,38,809372,19/03/2018:MMA-5946,Farmers,"74,2","67,45","67,45","4106,22"
2018/03/19,33024,19,809012,19/03/2018:MDB-1602,Mineola,"145,06","48,76",84,"4835,48"
2018/03/19,33024,19,809013,19/03/2018:MDB-1602,Mineola,"57,98","81,48",573,"1932,45"
2018/03/19,33024,19,809014,19/03/2018:MDB-1602,Mineola,"57,47","40,08",72,"1915,83"
2018/03/19,24288,19,809029,19/03/2018:MDB-1602,Mineola,"326,98","1286,99","1286,99","3697,03"
2018/03/19,24286,19,809028,19/03/2018:MDB-1602,Mineola,"878,72","3444,18","3444,18","12951,65"
2018/03/19,22350,4,809443,19/03/2018:MHJ-9634,Briarcrest,"34,65",15,42,1155
2018/03/19,22347,4,809442,19/03/2018:MHJ-9634,Holcomb Village,"69,3",30,81,2310
2018/03/19,22472,4,809440,19/03/2018:MHJ-9634,Holcomb Village,"58,92","25,5",69,"1963,5"
2018/03/19,3693,5,809316,19/03/2018:MKP-6610,Kilgore,146,"161,07","161,07","4866,79"
2018/03/19,7116,5,809311,19/03/2018:MKP-6610,Kilgore,"1,45","1,14","1,14","48,36"
2018/03/19,7116,5,809312,19/03/2018:MKP-6610,Kilgore,"24,61","50,78",63,"820,29"
2018/03/19,18723,5,809313,19/03/2018:MKP-6610,Kilgore,"14,4","26,63","26,63","479,89"
2018/03/19,3693,5,809315,19/03/2018:MKP-6610,Kilgore,"9,22","8,73","8,73","307,3"
2018/03/19,17473,5,809307,19/03/2018:MKP-6610,Enders,"9,4","13,49","13,49","313,38"
2018/03/19,3907,5,809305,19/03/2018:MKP-6610,Enders,"6,23","14,63","14,63","207,61"
2018/03/19,23045,5,809318,19/03/2018:MKP-6610,Enders,"25,6","17,9",66,"853,39"
2018/03/19,409,5,809319,19/03/2018:MKP-6610,Enders,"4,12","9,45","9,45","137,37"
2018/03/19,30481,5,809304,19/03/2018:MKP-6610,Enders,"9,24","9,52","9,52","307,96"
2018/03/19,3594,5,809309,19/03/2018:MKP-6610,Enders,"3,65",5,30,"121,57"
2018/03/19,36926,5,809306,19/03/2018:MKP-6610,Enders,"13,24","7,78","7,78","441,2"
2018/03/19,34383,5,809030,19/03/2018:MKP-6610,Enders,"37,49","144,81","144,81","996,32"
2018/03/19,21439,7,809076,19/03/2018:MJT-5239,Herrings Crossroads,"28,2","33,64",48,"940,44"
2018/03/19,39161,20,809454,19/03/2018:MML-5482,Boyne City,"16,02","14,47","14,47","533,94"
2018/03/19,120,20,809384,19/03/2018:MML-5482,Boyne City,"26,34","178,41","178,41","411,6"
2018/03/19,8335,20,809385,19/03/2018:MML-5482,Boyne City,"34,8","60,49","60,49","543,6"
2018/03/19,38604,20,809447,19/03/2018:MML-5482,Mcmechen,"2,53","7,33","7,33","84,22"
2018/03/19,13254,20,809446,19/03/2018:MML-5482,Mcmechen,"2,47","3,12","3,12","82,44"
2018/03/19,14280,20,809452,19/03/2018:MML-5482,Mcmechen,"18,7","29,2",42,"623,21"
2018/03/19,36685,20,809449,19/03/2018:MML-5482,Mcmechen,"22,99","14,76","14,76","766,21"
2018/03/19,24042,20,809450,19/03/2018:MML-5482,Mcmechen,"27,61","39,77",87,"920,5"
2018/03/19,40269,20,809448,19/03/2018:MML-5482,Mcmechen,"9,8","6,1","6,1","326,8"
2018/03/19,24194,20,809444,19/03/2018:MML-5482,Mcmechen,"3,02","1,86","1,86","100,79"
2018/03/19,36477,22,809229,19/03/2018:MMA-5926,Osborn,"7,86","10,95",30,"261,96"
2018/03/19,15228,22,809153,19/03/2018:MMA-5926,Osborn,"118,8","472,97","472,97","3959,56"
2018/03/19,39679,22,809227,19/03/2018:MMA-5926,Osborn,"10,17","16,21","16,21","339,11"
2018/03/19,35272,22,809246,19/03/2018:MMA-5926,Osborn,"6,96","3,07","3,07","232,02"
2018/03/19,22834,22,809247,19/03/2018:MMA-5926,Osborn,"7,08","3,14","3,14","236,33"
2018/03/19,8549,22,809238,19/03/2018:MMA-5926,Sandy Lane,"37,55","58,2",408,"1251,6"
2018/03/19,36491,22,809243,19/03/2018:MMA-5926,Sandy Lane,"7,35","3,54","3,54","244,86"
2018/03/19,22215,22,809233,19/03/2018:MMA-5926,Sandy Lane,"0,08","0,1","0,1","2,76"
2018/03/19,23317,22,809231,19/03/2018:MMA-5926,Sandy Lane,"3,43","2,71","2,71","114,18"
2018/03/19,22606,22,809242,19/03/2018:MMA-5926,Sandy Lane,23,"18,08","18,08","766,67"
2018/03/19,8551,22,809230,19/03/2018:MMA-5926,Sandy Lane,"37,55","58,2",408,"1251,6"
2018/03/19,8550,22,809047,19/03/2018:MMA-5926,Sandy Lane,"75,1","116,4",816,"2503,2"
2018/03/19,24320,22,809245,19/03/2018:MMA-5926,Sandy Lane,"11,92","6,01","6,01","397,29"
2018/03/19,35470,22,809244,19/03/2018:MMA-5926,Sandy Lane,"12,02","8,44","8,44","400,6"
2018/03/19,36167,22,809237,19/03/2018:MMA-5926,Sandy Lane,"0,22","0,01","0,01","7,26"
2018/03/19,23984,19,809512,19/03/2018:MDB-1602,Bloom,"63,86","340,61","340,61","14377,26"
2018/03/19,23984,19,809513,19/03/2018:MDB-1602,Bloom,"63,86","392,88","392,88","17239,21"
2018/03/19,23984,19,809514,19/03/2018:MDB-1602,Bloom,"63,86","361,64","361,64","17180,06"
2018/03/19,23984,19,809515,19/03/2018:MDB-1602,Bloom,"63,86","216,76","216,76","8286,3"
2018/03/19,23984,5,809509,19/03/2018:MKP-6610,Bloom,"63,86","83,42","83,42","3976,48"
2018/03/19,23984,5,809510,19/03/2018:MKP-6610,Bloom,"63,86","104,82","104,82","4181,26"
2018/03/19,23984,5,809511,19/03/2018:MKP-6610,Bloom,"63,86","182,71","182,71","6832,54"
2018/03/20,23360,4,809751,20/03/2018:MHJ-9634,South Berlin,"5,64","1,74",3,"188,12"
2018/03/20,4343,20,809885,20/03/2018:MML-5482,Olde Federal Pointe,"5,57","1,74",3,"185,75"
2018/03/20,12372,17,809840,20/03/2018:MJI-0517,Herrings Crossroads,"0,29","0,65",3,"9,64"
2018/03/20,29060,17,809828,20/03/2018:MJI-0517,Herrings Crossroads,"0,29","0,65",3,"9,64"
2018/03/20,18711,3,809732,20/03/2018:MJT-4829,Mcmechen,"2,36",3,3,"78,65"
2018/03/20,27645,20,809875,20/03/2018:MML-5482,Kenwood Park,"6,19","2,07",3,"206,49"
2018/03/20,5907,33,809689,20/03/2018:MKU-5802,Spring City,"3,01","2,36",3,"100,42"
2018/03/20,14603,33,809704,20/03/2018:MKU-5802,Spring City,"0,07","0,25",3,"2,5"
2018/03/20,14603,33,809705,20/03/2018:MKU-5802,Spring City,"6,11","2,79",3,"203,63"
2018/03/20,5527,33,809699,20/03/2018:MKU-5802,Spring City,"7,17","2,55",3,"239,1"
2018/03/20,1914,33,809687,20/03/2018:MKU-5802,Kaawaloa,"5,25","2,28",3,"174,86"
2018/03/20,24096,33,809712,20/03/2018:MKU-5802,Beverly Cove,"0,43","1,11",6,"14,3"
2018/03/20,3738,33,809694,20/03/2018:MKU-5802,Spring City,"0,3",6,6,"10,04"
2018/03/20,7196,33,809696,20/03/2018:MKU-5802,Spring City,"0,3",1,6,10
2018/03/20,31835,22,810045,20/03/2018:MMA-5926,Sandy Lane,"12,98","4,43",6,"432,24"
2018/03/20,12661,20,809877,20/03/2018:MML-5482,Fairplains,"2,53","5,45",6,"84,31"
2018/03/20,28791,20,809884,20/03/2018:MML-5482,Boyne City,"9,39","3,45",6,"312,67"
2018/03/20,39910,4,809748,20/03/2018:MHJ-9634,Teakean,"8,73","4,95",6,"291,46"
2018/03/20,5616,4,809750,20/03/2018:MHJ-9634,South Berlin,"7,18","3,92",6,"239,39"
2018/03/20,24978,17,809842,20/03/2018:MJI-0517,Herrings Crossroads,"2,77","3,75",6,"92,17"
2018/03/20,19390,38,809608,20/03/2018:MMA-5946,Herrings Crossroads,"12,25","5,82",6,"408,45"
2018/03/20,2176,38,809599,20/03/2018:MMA-5946,Herrings Crossroads,"2,51","5,23",6,"83,39"
2018/03/20,4154,38,809606,20/03/2018:MMA-5946,Herrings Crossroads,"10,63","4,5",6,"354,39"
2018/03/20,7322,4,809753,20/03/2018:MHJ-9634,South Berlin,"2,8","4,79",9,"92,91"
2018/03/20,8747,4,809755,20/03/2018:MHJ-9634,South Berlin,"10,65","6,12",9,"354,92"
2018/03/20,18327,5,809991,20/03/2018:MKP-6610,Enders,"7,36","3,46",9,"245,24"
2018/03/20,20486,20,809881,20/03/2018:MML-5482,Boyne City,"5,35","3,28",9,"178,42"
2018/03/20,24715,20,809869,20/03/2018:MML-5482,Chestnut Hill,"9,36","6,84",9,"312,11"
2018/03/20,22106,20,809586,20/03/2018:MML-5482,Newburg,"17,28","5,22",9,576
2018/03/20,23361,20,809872,20/03/2018:MML-5482,Chestnut Hill,"2,43","2,82",9,"80,93"
2018/03/20,36040,20,809879,20/03/2018:MML-5482,Mcmechen,"1,37","1,44",9,"45,61"
2018/03/20,40178,22,810016,20/03/2018:MMA-5926,Ross,"4,48","8,8",9,"149,22"
2018/03/20,3298,22,810028,20/03/2018:MMA-5926,Sandy Lane,"3,57","4,1",9,"118,84"
2018/03/20,19704,22,810004,20/03/2018:MMA-5926,Sandy Lane,"0,86","1,13",9,"28,59"
2018/03/20,36629,22,810023,20/03/2018:MMA-5926,Sandy Lane,"0,86","1,13",9,"28,59"
2018/03/20,8741,38,809607,20/03/2018:MMA-5946,Herrings Crossroads,"15,55","14,16",15,"518,69"
2018/03/20,10199,20,809867,20/03/2018:MML-5482,Mount Hermon,"8,39","6,1",15,"279,21"
2018/03/20,17244,33,809715,20/03/2018:MKU-5802,Beverly Cove,"6,45","13,25",15,"215,02"
2018/03/20,20897,33,809720,20/03/2018:MKU-5802,Beverly Cove,"7,88","9,17",15,"262,62"
2018/03/20,24505,33,809721,20/03/2018:MKU-5802,Tarnceville,"7,4","11,64",15,"246,81"
2018/03/20,6148,33,809707,20/03/2018:MKU-5802,Spring City,"15,63","8,78",15,"520,84"
2018/03/20,19704,22,810005,20/03/2018:MMA-5926,Sandy Lane,"13,63","8,15",15,"454,5"
2018/03/20,5217,7,810116,20/03/2018:MJT-5239,Mineola,"4,2","8,37",12,"140,18"
2018/03/20,23223,4,809757,20/03/2018:MHJ-9634,Selfville,"16,71","8,41",12,"557,08"
2018/03/20,15419,38,809597,20/03/2018:MMA-5946,Herrings Crossroads,"15,07","10,27",12,"502,2"
2018/03/20,23574,5,809989,20/03/2018:MKP-6610,Kilgore,"15,86","9,35",12,"528,29"
2018/03/20,21658,5,809990,20/03/2018:MKP-6610,Kilgore,"7,61","3,13",12,"253,84"
2018/03/20,2732,5,809980,20/03/2018:MKP-6610,Enders,"28,22","8,7",12,"940,6"
2018/03/20,33759,20,809583,20/03/2018:MML-5482,Mcmechen,"19,99","6,49",12,"666,36"
2018/03/20,5859,33,809688,20/03/2018:MKU-5802,Spring City,"7,73","9,44",12,"257,8"
2018/03/20,36251,22,810044,20/03/2018:MMA-5926,Sandy Lane,"15,11","11,2",12,"503,83"
2018/03/20,4408,22,810006,20/03/2018:MMA-5926,Sandy Lane,"10,11","6,63",18,"336,91"
2018/03/20,3279,33,809706,20/03/2018:MKU-5802,Spring City,"9,67","12,43",18,"322,69"
2018/03/20,7196,33,809695,20/03/2018:MKU-5802,Spring City,"4,65","8,17",21,"155,13"
2018/03/20,40211,33,809700,20/03/2018:MKU-5802,Spring City,"0,9",3,21,"29,99"
2018/03/20,15213,33,809719,20/03/2018:MKU-5802,Beverly Cove,"3,18","12,05",21,"105,98"
2018/03/20,39072,33,809685,20/03/2018:MKU-5802,Kaawaloa,"4,42","12,96",21,"147,47"
2018/03/20,12372,17,809839,20/03/2018:MJI-0517,Herrings Crossroads,"9,51","16,45",24,"316,68"
2018/03/20,36629,22,810024,20/03/2018:MMA-5926,Sandy Lane,"19,83","17,88",24,"660,86"
2018/03/20,40136,22,810043,20/03/2018:MMA-5926,Sandy Lane,"11,08","18,06",24,"369,75"
2018/03/20,1362,20,809870,20/03/2018:MML-5482,Chestnut Hill,"17,88","26,24",27,"596,08"
2018/03/20,18712,3,809729,20/03/2018:MJT-4829,Mcmechen,"14,47","18,9",27,"482,2"
2018/03/20,36040,20,809880,20/03/2018:MML-5482,Mcmechen,"8,75","7,36",27,"291,79"
2018/03/20,10315,17,809833,20/03/2018:MJI-0517,Herrings Crossroads,"16,27","26,61",27,"541,86"
2018/03/20,3056,6,810113,20/03/2018:MHN-5539,Llano Largo,"58,33","102,37",210,"1944,34"
2018/03/20,3057,6,810114,20/03/2018:MHN-5539,Llano Largo,"29,22","49,42",150,"974,05"
2018/03/20,5101,6,810158,20/03/2018:MHN-5539,Watson,"5,8","7,76",54,"192,9"
2018/03/20,3065,6,810109,20/03/2018:MHN-5539,Watson,"51,65","73,75",489,"1721,72"
2018/03/20,5101,6,810159,20/03/2018:MHN-5539,Watson,"73,57","292,2",327,"2452,25"
2018/03/20,4409,6,810112,20/03/2018:MHN-5539,Llano Largo,"77,61","83,4",294,"2587,49"
2018/03/20,3065,6,810108,20/03/2018:MHN-5539,Watson,"27,89","39,46",150,"929,74"
2018/03/20,36757,6,810111,20/03/2018:MHN-5539,Llano Largo,"8,72","3,6","3,6","290,6"
2018/03/20,38266,6,810115,20/03/2018:MHN-5539,Llano Largo,"52,6","89,96",267,"1753,22"
2018/03/20,7245,6,809661,20/03/2018:MHN-5539,Udall Landing,"479,05","1846,56","1846,56","13534,69"
2018/03/20,29221,17,810123,20/03/2018:MJI-0517,Llano Largo,"1920,18","7159,67","7159,67","30002,8"
2018/03/20,5138,17,809835,20/03/2018:MJI-0517,Herrings Crossroads,"0,87","1,04","1,04","29,07"
2018/03/20,23106,17,809824,20/03/2018:MJI-0517,Herrings Crossroads,"128,08","221,76",300,"4269,43"
2018/03/20,29060,17,809827,20/03/2018:MJI-0517,Herrings Crossroads,"13,72","27,4",30,"457,17"
2018/03/20,2792,17,809838,20/03/2018:MJI-0517,Herrings Crossroads,"27,18","36,85","36,85","906,15"
2018/03/20,558,17,809829,20/03/2018:MJI-0517,Herrings Crossroads,"13,58","10,99","10,99","452,74"
2018/03/20,22068,17,809823,20/03/2018:MJI-0517,Herrings Crossroads,"34,66",15,42,"1155,26"
2018/03/20,22764,17,809831,20/03/2018:MJI-0517,Herrings Crossroads,"0,92","1,08","1,08","30,42"
2018/03/20,5371,17,809843,20/03/2018:MJI-0517,Herrings Crossroads,"18,92","45,79","45,79","630,4"
2018/03/20,16942,17,809822,20/03/2018:MJI-0517,Herrings Crossroads,"23,25","35,97",39,"775,1"
2018/03/20,30654,17,809598,20/03/2018:MJI-0517,Herrings Crossroads,"14,98","25,55","25,55","499,44"
2018/03/20,22067,17,809821,20/03/2018:MJI-0517,Herrings Crossroads,"34,66",15,42,"1155,26"
2018/03/20,3235,17,809826,20/03/2018:MJI-0517,Herrings Crossroads,"100,55","177,83",228,"3351,83"
2018/03/20,24879,17,809841,20/03/2018:MJI-0517,Herrings Crossroads,"4,07","15,73","15,73","135,61"
2018/03/20,22764,17,809832,20/03/2018:MJI-0517,Herrings Crossroads,"0,87","1,04","1,04","29,07"
2018/03/20,22764,17,809830,20/03/2018:MJI-0517,Herrings Crossroads,"27,67","67,61",114,"922,4"
2018/03/20,23106,17,809825,20/03/2018:MJI-0517,Herrings Crossroads,"37,42","27,3","27,3","1247,5"
2018/03/20,13783,17,809844,20/03/2018:MJI-0517,Herrings Crossroads,"16,42","23,74","23,74","547,26"
2018/03/20,5138,17,809834,20/03/2018:MJI-0517,Herrings Crossroads,"35,76","58,39","58,39","1192,11"
2018/03/20,17392,17,809836,20/03/2018:MJI-0517,Herrings Crossroads,"30,95","48,09","48,09","1031,52"
2018/03/20,17392,17,809837,20/03/2018:MJI-0517,Herrings Crossroads,"1,51","0,77","0,77","50,21"
2018/03/20,24716,4,809752,20/03/2018:MHJ-9634,South Berlin,"24,52","12,96","12,96","817,33"
2018/03/20,26474,4,809745,20/03/2018:MHJ-9634,Angola-on-the-lake,"3,33","2,73","2,73","111,14"
