orden_id,cliente_id,ciudad_destino,cedi_id,peso_kg,vol_m3,revenue,fecha
ORD39439,38422,San Antonio,HUB-SOUTH,7.0,7.0,,2018-11-07
ORD39455,5888,San Antonio,HUB-SOUTH,5.0,5.0,,2018-11-07
ORD39498,23674,Seattle,HUB-WEST,9.0,9.0,,2018-11-08
ORD39512,12566,Philadelphia,HUB-EAST,3.0,21.0,,2018-11-08
ORD39551,42991,Houston,HUB-SOUTH,744.0,3489.0,,2018-11-08
ORD39568,24120,Dallas,HUB-SOUTH,20.0,20.0,,2018-11-08
ORD39586,37674,Nashville,HUB-EAST,1.0,1.0,,2018-11-08
ORD39641,17771,Denver,HUB-WEST,3.0,3.0,,2018-11-09
ORD39674,8407,Philadelphia,HUB-EAST,8.0,9.0,,2018-11-09
ORD39686,35401,New York,HUB-EAST,7.0,15.0,,2018-11-09
ORD39698,33208,Jacksonville,HUB-EAST,12.0,12.0,,2018-11-09
ORD39744,1450,Houston,HUB-SOUTH,59.0,78.0,,2018-11-09
ORD39747,23205,Phoenix,HUB-WEST,5.0,5.0,,2018-11-09
ORD39792,39439,Chicago,HUB-MID,8.0,8.0,,2018-11-09
ORD39822,1805,Nashville,HUB-EAST,22.0,33.0,,2018-11-09
ORD39829,20382,Phoenix,HUB-WEST,53.0,60.0,48.0,2018-11-09
ORD39842,7462,New York,HUB-EAST,204.0,540.0,,2018-11-09
ORD40006,36899,New York,HUB-EAST,339.0,339.0,,2018-11-12
ORD40020,22472,Dallas,HUB-SOUTH,1.0,1.0,,2018-11-12
ORD40022,22347,Austin,HUB-SOUTH,45.0,114.0,,2018-11-12
ORD40023,22472,Seattle,HUB-WEST,45.0,114.0,,2018-11-12
ORD40025,22347,San Diego,HUB-WEST,1.0,1.0,,2018-11-12
ORD40039,22353,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-11-12
ORD40040,22353,Denver,HUB-WEST,45.0,114.0,,2018-11-12
ORD40078,22474,Houston,HUB-SOUTH,45.0,114.0,,2018-11-12
ORD40080,22476,New York,HUB-EAST,45.0,114.0,,2018-11-12
ORD40082,22475,San Antonio,HUB-SOUTH,45.0,114.0,,2018-11-12
ORD40086,22474,Nashville,HUB-EAST,1.0,1.0,,2018-11-12
ORD40087,22475,Chicago,HUB-MID,1.0,1.0,,2018-11-12
ORD40088,22476,Indianapolis,HUB-MID,1.0,1.0,,2018-11-12
ORD40110,22661,San Diego,HUB-WEST,3.0,3.0,,2018-11-13
ORD40128,33907,Columbus,HUB-MID,6.0,6.0,,2018-11-13
ORD40140,33907,Indianapolis,HUB-MID,9.0,9.0,,2018-11-13
ORD40141,24720,Phoenix,HUB-WEST,5.0,9.0,,2018-11-13
ORD40157,7476,New York,HUB-EAST,12.0,12.0,,2018-11-13
ORD40185,18711,San Jose,HUB-WEST,14.0,27.0,,2018-11-13
ORD40223,8912,San Diego,HUB-WEST,406.0,406.0,,2018-11-13
ORD40252,3063,Los Angeles,HUB-WEST,30.0,30.0,,2018-11-13
ORD40267,3238,Philadelphia,HUB-EAST,2.0,2.0,,2018-11-13
ORD40273,27021,New York,HUB-EAST,30.0,30.0,,2018-11-13
ORD40302,22350,Phoenix,HUB-WEST,1.0,1.0,,2018-11-13
ORD40304,22350,Philadelphia,HUB-EAST,30.0,75.0,,2018-11-13
ORD40343,40612,Nashville,HUB-EAST,19.0,39.0,,2018-11-13
ORD40382,24042,Indianapolis,HUB-MID,7.0,7.0,,2018-11-13
ORD40387,6317,Jacksonville,HUB-EAST,13.0,69.0,,2018-11-13
ORD40399,33907,Charlotte,HUB-EAST,1.0,1.0,,2018-11-13
ORD40428,22477,Chicago,HUB-MID,45.0,114.0,,2018-11-13
ORD40443,22477,Indianapolis,HUB-MID,1.0,1.0,,2018-11-13
ORD40503,15844,Denver,HUB-WEST,3.0,12.0,,2018-11-14
ORD40505,22983,San Antonio,HUB-SOUTH,10.0,12.0,,2018-11-14
ORD40583,22803,Fort Worth,HUB-SOUTH,5.0,5.0,,2018-11-14
ORD40595,35296,Denver,HUB-WEST,543.0,873.0,,2018-11-14
ORD40600,12709,San Antonio,HUB-SOUTH,2.0,2.0,,2018-11-14
ORD40611,29480,Jacksonville,HUB-EAST,2.0,2.0,,2018-11-14
ORD40614,28398,Nashville,HUB-EAST,2.0,2.0,,2018-11-14
ORD40618,31021,Fort Worth,HUB-SOUTH,2.0,2.0,,2018-11-14
ORD40621,1795,New York,HUB-EAST,2.0,2.0,,2018-11-14
ORD40623,19108,Philadelphia,HUB-EAST,5.0,5.0,,2018-11-14
ORD40632,25588,Denver,HUB-WEST,2.0,2.0,,2018-11-14
ORD40747,9139,San Jose,HUB-WEST,9.0,9.0,,2018-11-16
ORD40790,33135,Fort Worth,HUB-SOUTH,23.0,24.0,,2018-11-16
ORD40794,17370,Phoenix,HUB-WEST,7.0,24.0,,2018-11-16
ORD40889,32200,Phoenix,HUB-WEST,2.0,2.0,,2018-11-16
ORD40903,19815,San Jose,HUB-WEST,2.0,2.0,,2018-11-16
ORD40912,8922,Seattle,HUB-WEST,1.0,1.0,,2018-11-16
ORD40921,23751,Indianapolis,HUB-MID,1.0,1.0,,2018-11-16
ORD40939,12560,Los Angeles,HUB-WEST,2.0,2.0,,2018-11-16
ORD40942,24483,New York,HUB-EAST,2.0,2.0,,2018-11-16
ORD40966,19816,Seattle,HUB-WEST,1.0,1.0,,2018-11-16
ORD40967,19817,San Diego,HUB-WEST,1.0,1.0,,2018-11-16
ORD41030,24726,San Jose,HUB-WEST,1.0,1.0,,2018-11-16
ORD41037,18711,Nashville,HUB-EAST,1.0,1.0,,2018-11-16
ORD41116,37754,Columbus,HUB-MID,7.0,7.0,,2018-11-19
ORD41151,24481,New York,HUB-EAST,2.0,2.0,,2018-11-19
ORD41211,23984,Fort Worth,HUB-SOUTH,70.0,70.0,,2018-11-19
ORD41289,8167,Indianapolis,HUB-MID,4.0,12.0,,2018-11-20
ORD41360,32468,Seattle,HUB-WEST,1090.0,1090.0,,2018-11-20
ORD41440,37015,Jacksonville,HUB-EAST,1.0,1.0,,2018-11-20
ORD41451,18712,Fort Worth,HUB-SOUTH,63.0,222.0,,2018-11-20
ORD41454,18711,Indianapolis,HUB-MID,99.0,348.0,,2018-11-20
ORD41508,22420,Seattle,HUB-WEST,3.0,3.0,,2018-11-21
ORD41558,29480,Columbus,HUB-MID,12.0,12.0,,2018-11-21
ORD41598,10105,Philadelphia,HUB-EAST,45.0,114.0,,2018-11-21
ORD41607,5112,Charlotte,HUB-EAST,8.0,8.0,,2018-11-21
ORD41628,32551,Los Angeles,HUB-WEST,45.0,114.0,,2018-11-21
ORD41640,35476,Dallas,HUB-SOUTH,45.0,114.0,,2018-11-21
ORD41643,15746,Chicago,HUB-MID,1.0,1.0,,2018-11-21
ORD41668,10101,Fort Worth,HUB-SOUTH,45.0,114.0,,2018-11-21
ORD41682,10100,Charlotte,HUB-EAST,45.0,114.0,,2018-11-21
ORD41722,18851,Dallas,HUB-SOUTH,66.0,66.0,,2018-11-21
ORD41732,760,Denver,HUB-WEST,7.0,7.0,,2018-11-21
ORD41737,262,Philadelphia,HUB-EAST,109.0,109.0,,2018-11-21
ORD41748,22420,New York,HUB-EAST,10.0,10.0,,2018-11-21
ORD41791,1738,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-11-21
ORD41792,1738,San Diego,HUB-WEST,1.0,1.0,,2018-11-21
ORD41795,24728,Fort Worth,HUB-SOUTH,433.0,1107.0,,2018-11-21
ORD41810,12834,Dallas,HUB-SOUTH,45.0,114.0,,2018-11-21
ORD41819,8549,Columbus,HUB-MID,1.0,1.0,,2018-11-21
ORD41830,9603,Chicago,HUB-MID,6.0,6.0,,2018-11-22
ORD41846,41098,Austin,HUB-SOUTH,7.0,15.0,,2018-11-22
ORD41893,11745,Austin,HUB-SOUTH,7.0,7.0,,2018-11-22
ORD41919,10102,Seattle,HUB-WEST,45.0,114.0,,2018-11-22
ORD41923,10103,Philadelphia,HUB-EAST,189.0,189.0,,2018-11-22
ORD41924,10103,Philadelphia,HUB-EAST,45.0,114.0,,2018-11-22
ORD41940,10106,San Jose,HUB-WEST,45.0,114.0,,2018-11-22
ORD41942,32343,Chicago,HUB-MID,10.0,10.0,,2018-11-22
ORD41950,10108,Jacksonville,HUB-EAST,45.0,114.0,,2018-11-22
ORD41955,28969,Fort Worth,HUB-SOUTH,45.0,114.0,,2018-11-22
ORD41999,9601,Philadelphia,HUB-EAST,10.0,10.0,,2018-11-22
ORD42001,35952,San Diego,HUB-WEST,2.0,2.0,,2018-11-22
ORD42004,40281,Seattle,HUB-WEST,1.0,1.0,,2018-11-22
ORD42028,1634,Austin,HUB-SOUTH,4.0,6.0,,2018-11-23
ORD42056,8549,Phoenix,HUB-WEST,6.0,9.0,,2018-11-23
ORD42057,37544,Indianapolis,HUB-MID,6.0,9.0,,2018-11-23
ORD42058,8551,Columbus,HUB-MID,6.0,9.0,,2018-11-23
ORD42122,23182,Denver,HUB-WEST,156.0,243.0,,2018-11-23
ORD42127,4719,Jacksonville,HUB-EAST,5.0,5.0,,2018-11-23
ORD42131,42266,Charlotte,HUB-EAST,5.0,5.0,,2018-11-23
ORD42147,19345,San Francisco,HUB-WEST,28.0,28.0,,2018-11-23
ORD42152,22472,Columbus,HUB-MID,20.0,20.0,,2018-11-23
ORD42153,22472,San Diego,HUB-WEST,1.0,1.0,,2018-11-23
ORD42154,22347,Austin,HUB-SOUTH,20.0,20.0,,2018-11-23
ORD42160,22352,Denver,HUB-WEST,20.0,20.0,,2018-11-23
ORD42161,22352,Dallas,HUB-SOUTH,1.0,1.0,,2018-11-23
ORD42164,37014,San Jose,HUB-WEST,56.0,243.0,,2018-11-23
ORD42184,36708,New York,HUB-EAST,5.0,5.0,,2018-11-23
ORD42193,9033,Nashville,HUB-EAST,1.0,1.0,,2018-11-23
ORD42222,1989,Columbus,HUB-MID,1116.0,3960.0,,2018-11-23
ORD42236,8354,Denver,HUB-WEST,7.0,7.0,,2018-11-23
ORD42269,43538,Indianapolis,HUB-MID,2.0,2.0,,2018-11-23
ORD42277,18634,Chicago,HUB-MID,5.0,5.0,,2018-11-23
ORD42336,38898,San Francisco,HUB-WEST,50.0,50.0,,2018-11-23
ORD42339,8550,Austin,HUB-SOUTH,1.0,1.0,,2018-11-23
ORD42349,3589,New York,HUB-EAST,9.0,9.0,,2018-11-26
ORD42359,43032,San Francisco,HUB-WEST,18.0,18.0,,2018-11-26
ORD42435,39930,Indianapolis,HUB-MID,7.0,7.0,,2018-11-26
ORD42451,22475,Los Angeles,HUB-WEST,1.0,1.0,,2018-11-26
ORD42452,22474,Dallas,HUB-SOUTH,1.0,1.0,,2018-11-26
ORD42453,22476,Austin,HUB-SOUTH,1.0,1.0,,2018-11-26
ORD42454,22477,Philadelphia,HUB-EAST,1.0,1.0,,2018-11-26
ORD42459,23984,San Antonio,HUB-SOUTH,311.0,311.0,,2018-11-26
ORD42512,28288,Columbus,HUB-MID,10.0,15.0,,2018-11-27
ORD42567,21110,Chicago,HUB-MID,360.0,360.0,,2018-11-27
ORD42601,4036,Los Angeles,HUB-WEST,2.0,2.0,,2018-11-27
ORD42712,42646,Dallas,HUB-SOUTH,22.0,22.0,,2018-11-27
ORD42726,22353,Phoenix,HUB-WEST,1.0,1.0,,2018-11-27
ORD42727,22353,Fort Worth,HUB-SOUTH,20.0,20.0,,2018-11-27
ORD42759,6317,Denver,HUB-WEST,13.0,69.0,,2018-11-27
ORD42893,22350,Houston,HUB-SOUTH,21.0,21.0,,2018-11-28
ORD42931,8335,Houston,HUB-SOUTH,22.0,22.0,,2018-11-28
ORD42973,10101,Charlotte,HUB-EAST,43.0,246.0,,2018-11-28
ORD42978,19791,San Jose,HUB-WEST,545.0,545.0,,2018-11-28
ORD43021,9292,Nashville,HUB-EAST,1.0,1.0,,2018-11-28
ORD43089,8063,Houston,HUB-SOUTH,10.0,10.0,,2018-11-28
ORD43093,24928,Denver,HUB-WEST,8.0,8.0,,2018-11-28
ORD43118,146,San Francisco,HUB-WEST,16.0,16.0,,2018-11-28
ORD43157,39183,Fort Worth,HUB-SOUTH,13.0,15.0,,2018-11-29
ORD43168,22476,Philadelphia,HUB-EAST,9.0,12.0,,2018-11-29
ORD43172,38280,Dallas,HUB-SOUTH,3.0,18.0,,2018-11-29
ORD43187,19384,Austin,HUB-SOUTH,36.0,36.0,,2018-11-29
ORD43277,40933,Seattle,HUB-WEST,2.0,2.0,,2018-11-29
ORD43300,33087,Jacksonville,HUB-EAST,12.0,51.0,,2018-11-29
ORD43364,21359,Phoenix,HUB-WEST,9.0,9.0,,2018-11-30
ORD43435,22788,Dallas,HUB-SOUTH,27.0,27.0,,2018-11-30
ORD43474,43109,Fort Worth,HUB-SOUTH,7.0,7.0,,2018-11-30
ORD43562,20382,New York,HUB-EAST,203.0,486.0,,2018-11-30
ORD43595,18851,Charlotte,HUB-EAST,4.0,4.0,,2018-11-30
ORD43762,36671,Nashville,HUB-EAST,1.0,1.0,,2018-11-30
ORD43821,19999,Fort Worth,HUB-SOUTH,2620.0,2620.0,,2018-12-03
ORD43860,33887,Jacksonville,HUB-EAST,10.0,10.0,,2018-12-03
ORD43866,19796,Dallas,HUB-SOUTH,127.0,270.0,,2018-12-03
ORD43871,42396,San Francisco,HUB-WEST,110.0,110.0,,2018-12-03
ORD43890,14140,Charlotte,HUB-EAST,3.0,3.0,,2018-12-04
ORD43967,3693,Indianapolis,HUB-MID,17.0,17.0,,2018-12-04
ORD43976,7476,Houston,HUB-SOUTH,1.0,1.0,,2018-12-04
ORD43982,12734,Jacksonville,HUB-EAST,7.0,7.0,,2018-12-04
ORD44001,10865,San Jose,HUB-WEST,2.0,2.0,,2018-12-04
ORD44008,1546,Philadelphia,HUB-EAST,2.0,2.0,,2018-12-04
ORD44023,4160,San Jose,HUB-WEST,5.0,5.0,,2018-12-04
ORD44044,25699,Chicago,HUB-MID,297.0,675.0,,2018-12-04
ORD44074,7548,Philadelphia,HUB-EAST,3.0,3.0,,2018-12-05
ORD44080,28841,Seattle,HUB-WEST,3.0,3.0,,2018-12-05
ORD44099,22472,Denver,HUB-WEST,9.0,9.0,,2018-12-05
ORD44111,13840,Chicago,HUB-MID,8.0,15.0,,2018-12-05
ORD44179,10810,San Francisco,HUB-WEST,7.0,7.0,,2018-12-05
ORD44230,7987,San Diego,HUB-WEST,5.0,5.0,,2018-12-05
ORD44290,25233,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-12-05
ORD44329,14229,Philadelphia,HUB-EAST,6.0,6.0,,2018-12-06
ORD44332,20666,Philadelphia,HUB-EAST,3.0,6.0,,2018-12-06
ORD44459,38434,Denver,HUB-WEST,27.0,48.0,,2018-12-06
ORD44503,23984,San Francisco,HUB-WEST,290.0,290.0,,2018-12-06
ORD44513,11522,Fort Worth,HUB-SOUTH,3.0,3.0,,2018-12-07
ORD44522,23768,Denver,HUB-WEST,3.0,3.0,,2018-12-07
ORD44524,20894,Denver,HUB-WEST,2.0,3.0,,2018-12-07
ORD44612,20382,Jacksonville,HUB-EAST,56.0,81.0,,2018-12-07
ORD44616,7459,Denver,HUB-WEST,5.0,5.0,,2018-12-07
ORD44704,9620,Jacksonville,HUB-EAST,153.0,153.0,,2018-12-07
ORD44720,20177,Charlotte,HUB-EAST,5.0,5.0,,2018-12-07
ORD44859,19999,San Francisco,HUB-WEST,2120.0,11301.0,1850.0,2018-12-10
ORD44864,1450,Philadelphia,HUB-EAST,8.0,8.0,,2018-12-10
ORD44879,37347,Dallas,HUB-SOUTH,7.0,7.0,,2018-12-10
ORD44894,19549,Seattle,HUB-WEST,2.0,2.0,,2018-12-10
ORD44911,18003,Seattle,HUB-WEST,5.0,5.0,,2018-12-10
ORD44913,10460,Los Angeles,HUB-WEST,5.0,5.0,,2018-12-10
ORD44914,22403,Seattle,HUB-WEST,2.0,2.0,,2018-12-10
ORD44976,37533,Jacksonville,HUB-EAST,2.0,2.0,,2018-12-10
ORD45028,23336,Columbus,HUB-MID,3.0,3.0,,2018-12-11
ORD45082,1987,Houston,HUB-SOUTH,14.0,24.0,,2018-12-11
ORD45103,3693,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-12-11
ORD45110,1987,Seattle,HUB-WEST,84.0,369.0,,2018-12-11
ORD45174,18612,Nashville,HUB-EAST,13.0,72.0,,2018-12-11
ORD45232,33887,New York,HUB-EAST,2.0,2.0,,2018-12-11
ORD45244,18711,Charlotte,HUB-EAST,53.0,267.0,,2018-12-11
ORD45257,6317,Dallas,HUB-SOUTH,26.0,138.0,,2018-12-11
ORD45267,40041,San Antonio,HUB-SOUTH,22.0,22.0,,2018-12-11
ORD45347,24485,Charlotte,HUB-EAST,18.0,18.0,,2018-12-12
ORD45373,1238,San Jose,HUB-WEST,27.0,27.0,,2018-12-12
ORD45481,3945,Austin,HUB-SOUTH,39.0,69.0,,2018-12-12
ORD45498,20940,Denver,HUB-WEST,4300.0,4300.0,,2018-12-12
ORD45606,24728,Denver,HUB-WEST,159.0,798.0,,2018-12-12
ORD45642,30643,Houston,HUB-SOUTH,3.0,3.0,,2018-12-13
ORD45647,11445,Nashville,HUB-EAST,3.0,3.0,,2018-12-13
ORD45789,37885,Dallas,HUB-SOUTH,30.0,30.0,,2018-12-13
ORD45857,40421,San Diego,HUB-WEST,3.0,3.0,,2018-12-14
ORD46126,24728,Denver,HUB-WEST,420.0,420.0,,2018-12-14
ORD46129,6405,Houston,HUB-SOUTH,77.0,81.0,,2018-12-14
ORD46187,17104,San Diego,HUB-WEST,7.0,9.0,,2018-12-17
ORD46207,20829,Indianapolis,HUB-MID,8.0,21.0,,2018-12-17
ORD46218,762,Denver,HUB-WEST,442.0,442.0,,2018-12-17
ORD46237,39691,San Diego,HUB-WEST,1.0,1.0,,2018-12-17
ORD46247,3693,Charlotte,HUB-EAST,14.0,14.0,,2018-12-17
ORD46300,19892,Austin,HUB-SOUTH,13.0,69.0,,2018-12-17
ORD46306,27110,New York,HUB-EAST,1.0,1.0,,2018-12-17
ORD46388,4113,Seattle,HUB-WEST,15.0,15.0,,2018-12-18
ORD46421,21227,Dallas,HUB-SOUTH,14.0,24.0,,2018-12-18
ORD46565,1985,Fort Worth,HUB-SOUTH,1323.0,1323.0,138.0,2018-12-18
ORD46568,34186,Philadelphia,HUB-EAST,2.0,2.0,,2018-12-18
ORD46637,24210,Chicago,HUB-MID,8.0,8.0,,2018-12-18
ORD46687,2591,Charlotte,HUB-EAST,150.0,201.0,,2018-12-18
ORD46719,43539,San Diego,HUB-WEST,3.0,3.0,,2018-12-19
ORD46731,21083,San Francisco,HUB-WEST,3.0,3.0,,2018-12-19
ORD46815,36627,San Diego,HUB-WEST,1.0,1.0,,2018-12-19
ORD46939,25130,Jacksonville,HUB-EAST,367.0,367.0,,2018-12-19
ORD46950,28789,San Francisco,HUB-WEST,4.0,4.0,,2018-12-19
ORD47003,8335,Jacksonville,HUB-EAST,88.0,141.0,,2018-12-19
ORD47016,33907,San Jose,HUB-WEST,120.0,120.0,,2018-12-19
ORD47048,10090,Jacksonville,HUB-EAST,3.0,3.0,,2018-12-20
ORD47076,13162,Seattle,HUB-WEST,9.0,12.0,,2018-12-20
ORD47160,4596,Los Angeles,HUB-WEST,65.0,117.0,,2018-12-20
ORD47435,20940,Seattle,HUB-WEST,4400.0,4400.0,,2018-12-26
ORD47452,37782,New York,HUB-EAST,7.0,7.0,,2018-12-26
ORD47534,42646,Columbus,HUB-MID,20.0,20.0,,2018-12-27
ORD47563,23182,New York,HUB-EAST,760.0,760.0,,2018-12-28
ORD47632,23984,Chicago,HUB-MID,96.0,96.0,,2019-01-02
ORD47686,23598,Indianapolis,HUB-MID,9.0,9.0,,2019-01-04
ORD47792,35934,Chicago,HUB-MID,515.0,515.0,,2019-01-09
ORD47810,19181,Charlotte,HUB-EAST,255.0,255.0,,2019-01-09
ORD47852,7244,San Jose,HUB-WEST,22.0,22.0,,2019-01-10
ORD47896,30232,Columbus,HUB-MID,43.0,246.0,,2019-01-10
ORD47909,30450,Austin,HUB-SOUTH,3.0,3.0,,2019-01-11
ORD47986,2591,Nashville,HUB-EAST,2375.0,2748.0,,2019-01-11
ORD47990,9602,San Antonio,HUB-SOUTH,10.0,10.0,,2019-01-11
ORD48029,34406,Fort Worth,HUB-SOUTH,90.0,90.0,,2019-01-14
ORD48030,3058,Los Angeles,HUB-WEST,25.0,25.0,,2019-01-14
ORD48063,22931,San Diego,HUB-WEST,2.0,2.0,,2019-01-14
ORD48092,25664,Jacksonville,HUB-EAST,4.0,4.0,,2019-01-14
ORD48134,34997,Indianapolis,HUB-MID,100.0,100.0,,2019-01-15
ORD48136,34997,Jacksonville,HUB-EAST,100.0,100.0,,2019-01-15
ORD48166,17732,Los Angeles,HUB-WEST,98.0,98.0,,2019-01-15
ORD48176,22351,Austin,HUB-SOUTH,150.0,150.0,,2019-01-15
ORD48261,1163,Seattle,HUB-WEST,5.0,9.0,,2019-01-16
ORD48277,13832,Philadelphia,HUB-EAST,5.0,12.0,,2019-01-16
ORD48343,1791,San Diego,HUB-WEST,4.0,4.0,,2019-01-16
ORD48355,26793,Columbus,HUB-MID,7.0,7.0,,2019-01-16
ORD48361,21587,Nashville,HUB-EAST,98.0,98.0,,2019-01-16
ORD48386,24485,Houston,HUB-SOUTH,1.0,1.0,,2019-01-16
ORD48389,37173,Dallas,HUB-SOUTH,1.0,1.0,,2019-01-16
ORD48392,37143,San Jose,HUB-WEST,28.0,28.0,,2019-01-16
ORD48441,42647,Los Angeles,HUB-WEST,3.0,3.0,,2019-01-17
ORD48484,11416,Nashville,HUB-EAST,48.0,48.0,,2019-01-17
ORD48767,7196,San Jose,HUB-WEST,2.0,15.0,,2019-01-21
ORD48781,19571,Philadelphia,HUB-EAST,17.0,24.0,,2019-01-21
ORD48826,3236,Austin,HUB-SOUTH,4.0,4.0,,2019-01-21
ORD48886,14603,Houston,HUB-SOUTH,3.0,3.0,,2019-01-22
ORD48929,27795,Los Angeles,HUB-WEST,5.0,5.0,,2019-01-22
ORD48949,3693,Fort Worth,HUB-SOUTH,2.0,2.0,,2019-01-22
ORD48971,41638,San Antonio,HUB-SOUTH,14.0,30.0,,2019-01-22
ORD48987,23563,San Diego,HUB-WEST,10.0,10.0,,2019-01-22
ORD49005,26944,San Francisco,HUB-WEST,1.0,1.0,,2019-01-22
ORD49060,38686,Dallas,HUB-SOUTH,5.0,9.0,,2019-01-23
ORD49080,24683,San Francisco,HUB-WEST,7.0,21.0,,2019-01-23
ORD49102,21110,Charlotte,HUB-EAST,576.0,576.0,504.0,2019-01-23
ORD49180,6015,Houston,HUB-SOUTH,2.0,2.0,,2019-01-23
ORD49193,17691,Columbus,HUB-MID,66.0,66.0,,2019-01-23
ORD49277,13195,Seattle,HUB-WEST,2.0,2.0,,2019-01-24
ORD49319,36687,Houston,HUB-SOUTH,318.0,318.0,,2019-01-24
ORD49347,18378,Nashville,HUB-EAST,7.0,7.0,,2019-01-24
ORD49449,3152,San Diego,HUB-WEST,2.0,2.0,,2019-01-25
ORD49554,22558,Houston,HUB-SOUTH,1.0,1.0,,2019-01-25
ORD49606,37883,San Francisco,HUB-WEST,1.0,1.0,,2019-01-25
ORD49618,12820,San Antonio,HUB-SOUTH,3.0,3.0,,2019-01-28
ORD49623,8551,Phoenix,HUB-WEST,6.0,6.0,,2019-01-28
ORD49654,36636,Chicago,HUB-MID,301.0,301.0,,2019-01-28
ORD49692,43149,Los Angeles,HUB-WEST,2640.0,2640.0,,2019-01-28
ORD49703,10816,San Jose,HUB-WEST,69.0,489.0,,2019-01-28
ORD49713,9810,Charlotte,HUB-EAST,4.0,4.0,,2019-01-28
ORD49755,24485,San Jose,HUB-WEST,9.0,9.0,,2019-01-29
ORD49826,25754,Houston,HUB-SOUTH,90.0,90.0,171.0,2019-01-29
ORD49839,38298,Los Angeles,HUB-WEST,501.0,501.0,,2019-01-29
ORD49853,22353,New York,HUB-EAST,20.0,20.0,,2019-01-29
ORD49861,34186,Nashville,HUB-EAST,20.0,20.0,,2019-01-29
ORD49867,36451,Seattle,HUB-WEST,2.0,2.0,,2019-01-29
ORD49892,42810,Fort Worth,HUB-SOUTH,96.0,96.0,,2019-01-29
ORD49895,28095,San Jose,HUB-WEST,20.0,20.0,,2019-01-29
ORD49914,4142,Philadelphia,HUB-EAST,13.0,13.0,,2019-01-29
ORD49925,20929,Columbus,HUB-MID,10.0,10.0,,2019-01-29
ORD49941,3136,San Jose,HUB-WEST,1.0,1.0,,2019-01-29
ORD49955,11558,Chicago,HUB-MID,301.0,301.0,,2019-01-29
ORD49956,11558,Phoenix,HUB-WEST,308.0,308.0,,2019-01-29
ORD50031,912,Fort Worth,HUB-SOUTH,5.0,18.0,,2019-01-30
ORD50052,8335,Dallas,HUB-SOUTH,19.0,120.0,,2019-01-30
ORD50119,2952,Chicago,HUB-MID,8.0,8.0,,2019-01-30
ORD50163,2607,New York,HUB-EAST,15.0,33.0,,2019-01-30
ORD50223,22967,San Antonio,HUB-SOUTH,2.0,2.0,,2019-01-30
ORD50251,25878,Chicago,HUB-MID,3.0,3.0,,2019-01-31
ORD50306,19999,Philadelphia,HUB-EAST,168.0,450.0,,2019-01-31
ORD50315,28351,Los Angeles,HUB-WEST,42.0,111.0,,2019-01-31
ORD50318,35476,Fort Worth,HUB-SOUTH,1188.0,1188.0,,2019-01-31
ORD50324,24468,San Antonio,HUB-SOUTH,1151.0,1151.0,,2019-01-31
ORD50338,22350,Austin,HUB-SOUTH,20.0,20.0,,2019-01-31
ORD50488,30232,New York,HUB-EAST,1189.0,1189.0,,2019-01-31
ORD50513,1986,New York,HUB-EAST,9.0,9.0,,2019-02-01
ORD50535,9349,Charlotte,HUB-EAST,12.0,12.0,,2019-02-01
ORD50601,1987,Fort Worth,HUB-SOUTH,11.0,11.0,,2019-02-01
ORD50605,1989,Charlotte,HUB-EAST,1116.0,3960.0,,2019-02-01
ORD50619,43149,Nashville,HUB-EAST,2640.0,2640.0,,2019-02-01
ORD50719,35076,Los Angeles,HUB-WEST,30.0,30.0,,2019-02-01
ORD50720,43498,Philadelphia,HUB-EAST,10.0,10.0,,2019-02-01
ORD50722,26807,Columbus,HUB-MID,10.0,10.0,,2019-02-01
ORD50735,1794,Indianapolis,HUB-MID,3.0,3.0,,2019-02-04
ORD50756,3693,San Antonio,HUB-SOUTH,10.0,10.0,,2019-02-04
ORD50772,10100,Phoenix,HUB-WEST,196.0,951.0,,2019-02-04
ORD50800,23984,Denver,HUB-WEST,41.0,41.0,,2019-02-04
ORD50805,39933,San Diego,HUB-WEST,3.0,3.0,,2019-02-05
ORD50833,21960,Austin,HUB-SOUTH,2.0,9.0,,2019-02-05
ORD50849,26793,Chicago,HUB-MID,12.0,12.0,,2019-02-05
ORD50925,30544,Houston,HUB-SOUTH,10.0,10.0,,2019-02-05
ORD50930,24485,Phoenix,HUB-WEST,5.0,5.0,,2019-02-05
ORD51013,36086,Austin,HUB-SOUTH,7.0,30.0,,2019-02-05
ORD51021,6317,Seattle,HUB-WEST,13.0,69.0,,2019-02-05
ORD51029,36086,Houston,HUB-SOUTH,1.0,1.0,,2019-02-05
ORD51050,22433,Jacksonville,HUB-EAST,1.0,1.0,,2019-02-05
ORD51141,671,Indianapolis,HUB-MID,1.0,1.0,,2019-02-06
ORD51152,26793,Jacksonville,HUB-EAST,1.0,1.0,,2019-02-06
ORD51169,37014,Austin,HUB-SOUTH,56.0,243.0,,2019-02-06
ORD51180,38712,Philadelphia,HUB-EAST,48.0,48.0,,2019-02-06
ORD51256,532,Houston,HUB-SOUTH,7.0,7.0,,2019-02-06
ORD51262,42458,Columbus,HUB-MID,2072.0,2072.0,,2019-02-06
